DIRECTORIO;P424;P4030;P4030S1;P4030S1A1;P4030S5;P4030S3;P4030S4;P4030S4A1;P4030S2;DIA_REF;REGION;CLASE;F_EXP
1069781;2; ;1;2;1;1;1;3;1;4;5;1;273,6193259
1069782;1; ;1;1;2;2;1;2;2;6;1;1;133,6282919
1069783;1; ;1;1;1;2;1;2;1;6;1;1;227,0491836
1069784;1; ;1;1;1;2;1;2;1;6;1;1;223,2580772
1069785;1; ;1;1;1;2;1;2;1;6;1;1;248,9192677
1069786;1; ;1;1;1;2;1;2;1;5;1;1;161,2629151
1069787;1; ;1;2;1;2;1;2;1;6;1;1;195,057934
1069788;1; ;1;1;2;2;1;2;1;5;1;1;127,9800526
1069790;1; ;1;9;2;2;2; ;2;5;1;1;102,9878726
1069792;1; ;1;2;1;2;1;2;1;5;1;1;166,7073347
1069793;1; ;1;2;1;2;1;2;1;5;1;1;127,9800526
1069794;1; ;1;1;1;2;1;2;1;5;1;1;149,2344004
1069797;1; ;1;1;1;2;1;2;1;5;1;1;159,1535664
1069799;1; ;1;1;1;2;1;2;1;6;1;1;205,6041199
1069800;1; ;1;1;1;2;1;2;1;6;1;1;182,5441131
1069801;1; ;1;2;1;2;1;2;1;6;1;1;237,48855
1069802;1; ;1;1;2;2;1;2;1;6;1;1;216,6256876
1069803;1; ;1;1;1;2;1;3;1;6;1;2;585,4782378
1069804;2; ;1;1;1;1;1;3;1;6;5;1;333,9066185
1069805;2; ;1;2;1;1;1;3;1;6;5;1;262,0810819
1069807;1; ;1;1;1;2;1;2;1;7;1;1;261,8723718
1069808;1; ;1;1;1;2;1;2;1;7;1;1;229,7716318
1069809;1; ;1;1;2;2;1;2;1;7;1;1;196,8544008
1069810;1; ;1;1;1;2;1;1;1;6;1;1;193,1254575
1069811;1; ;1;1;2;2;1;2;1;7;1;1;268,2577257
1069812;1; ;1;1;1;2;1;2;1;7;1;1;268,8257181
1069813;1; ;1;1;1;2;1;2;1;7;1;1;177,5330137
1069814;1; ;1;1;1;2;1;2;1;6;1;1;214,9955416
1069815;1; ;1;1;1;2;1;2;1;6;1;1;215,3333887
1069817;1; ;1;1;1;2;1;1;1;7;1;1;160,7954508
1069821;1; ;1;1;1;2;1;2;1;7;1;1;261,8723718
1069822;2; ;1;2;1;1;1;3;1;7;5;1;155,0343148
1069823;1; ;1;2;1;1;1;3;1;7;5;1;169,2751792
1069824;1; ;1;2;1;1;1;3;1;7;5;1;160,2403815
1069825;2; ;1;2;1;1;1;3;1;7;5;1;156,0765719
1069826;1; ;1;2;1;1;1;3;1;7;5;1;134,507123
1069827;1; ;1;1;2;1;2; ;1;7;1;1;199,2071217
1069828;2; ;1;2;1;1;1;3;1;7;5;1;149,1532817
1069830;2; ;1;1;1;1;1;3;1;7;5;1;206,8782224
1069831;1; ;2; ;2;2;2; ;2;1;1;2;368,4063423
1069832;1; ;2; ;2;2;2; ;2;1;1;2;371,3657661
1069833;1; ;2; ;2;2;2; ;2;2;1;2;1241,366586
1069834;1; ;2; ;2;2;2; ;2;7;1;2;1390,853214
1069835;1; ;2; ;2;2;2; ;2;2;1;2;1112,978697
1069836;1; ;2; ;2;2;2; ;2;7;1;2;1390,853214
1069837;1; ;2; ;2;2;2; ;2;2;1;2;1618,592121
1069838;1; ;2; ;2;2;2; ;2;7;1;2;1574,563191
1069841;1; ;1;1;1;1;2; ;2;1;1;2;434,4129962
1069842;1; ;1;1;1;1;2; ;2;1;1;2;446,3786112
1069843;1; ;1;1;1;1;2; ;2;1;1;2;369,3558394
1069844;1; ;1;1;1;1;2; ;2;1;1;2;333,7116483
1069845;1; ;1;1;1;1;2; ;2;1;1;2;377,7897425
1069846;1; ;1;1;1;1;2; ;2;1;1;2;286,114681
1069847;1; ;1;1;1;1;2; ;2;1;1;2;202,5708344
1069848;1; ;1;2;1;1;1;3;1;1;1;1;160,4769002
1069850;1; ;1;1;1;1;2; ;2;1;1;2;368,4963233
1069851;1; ;1;2;1;1;1;3;1;2;1;1;250,4136057
1069852;1; ;1;2;1;1;1;3;1;2;1;1;176,2682607
1069853;1; ;1;1;1;1;1;3;1;2;1;1;259,6664065
1069854;1; ;1;2;1;1;1;3;1;2;1;1;208,9389585
1069855;1; ;1;1;2;2;1;3;2;2;1;1;433,2510115
1069856;1; ;1;1;1;2;1;3;2;3;1;2;276,6055249
1069857;1; ;1;1;2;1;1;3;1;3;1;2;368,9782818
1069858;1; ;1;8;2;2;2; ;2;3;1;2;949,564177
1069859;1; ;1;1;2;2;2; ;2;3;1;2;457,1255884
1069860;2; ;1;1;2;2;1;2;1;3;1;1;260,9729098
1069861;2; ;1;1;1;2;1;2;1;3;1;1;248,9192677
1069862;2; ;1;1;1;2;1;2;1;3;1;1;129,8319791
1069863;2; ;1;1;1;2;1;2;1;3;1;1;214,9955416
1069864;1; ;1;1;2;2;2; ;2;3;1;2;733,2160863
1069867;2; ;1;1;1;2;1;2;1;3;1;1;224,9747291
1069868;1; ;1;1;2;2;2; ;2;3;1;2;321,8541126
1069869;1; ;1;1;1;2;1;2;1;3;1;1;224,9747291
1069870;1; ;1;1;1;2;1;3;1;3;1;1;206,6425019
1069871;1; ;1;1;1;2;1;2;1;3;1;1;206,0443432
1069872;1; ;1;8;2;2;2; ;2;3;1;2;692,3807934
1069873;1; ;1;1;2;2;2; ;2;3;1;2;553,7354088
1069874;1; ;1;8;2;2;2; ;2;3;1;2;249,3685462
1069875;1; ;1;1;1;1;1;3;1;3;1;1;197,7692507
1069876;1; ;1;2;2;1;1;3;2;3;1;1;226,8965034
1069878;2; ;1;3;1;1;1;3;1;3;1;1;198,9561405
1069882;2; ;1;2;1;1;1;3;1;3;5;1;470,3582322
1069883;1; ;1;1;1;1;1;3;1;6;1;1;164,5575123
1069884;1; ;1;1;1;1;1;3;1;4;1;1;228,1445152
1069886;1; ;1;1;1;2;2; ;2;4;1;2;280,3943081
1069887;1; ;1;1;1;1;1;3;1;4;1;1;245,8575516
1069888;1; ;1;2;2;2;1;3;1;4;1;1;195,057934
1069889;1; ;1;1;1;2;1;3;1;4;1;1;112,8863776
1069890;1; ;1;1;1;2;1;2;1;4;1;1;227,1164013
1069891;1; ;1;1;1;2;1;2;1;4;1;1;140,9115232
1069893;1; ;1;2;1;1;1;3;1;4;1;1;195,7398401
1069894;1; ;1;1;1;2;2; ;2;4;1;2;192,8802235
1069895;1; ;1;1;1;2;2; ;2;4;1;2;319,7886833
1069896;1; ;1;1;1;2;2; ;2;4;1;2;362,2779479
1069898;1; ;1;2;1;1;1;3;1;4;1;1;168,4370781
1069899;1; ;1;3;1;1;1;3;1;4;5;1;120,7771121
1069901;1; ;1;1;1;1;1;3;1;4;1;1;215,8077152
1069902;1; ;1;3;1;1;1;3;1;4;5;1;110,560613
1069903;1; ;1;3;1;1;1;3;1;4;5;1;134,7300671
1069904;1; ;1;3;1;1;1;3;1;4;5;1;119,9273008
1069905;2; ;1;3;1;1;1;3;1;4;5;1;129,083522
1069906;2; ;1;2;1;1;1;3;1;4;5;1;148,1394536
1069907;1; ;1;3;1;1;1;3;1;4;5;1;155,7204976
1069908;2; ;1;1;1;1;1;3;1;4;1;1;179,1476078
1069909;1; ;1;1;1;2;1;3;1;4;1;1;217,5451638
1069910;1; ;1;3;1;1;1;3;1;4;5;1;144,5699501
1069911;2; ;1;4;1;1;1;3;1;4;5;1;119,2818732
1069912;1; ;1;3;1;1;1;3;1;4;5;1;115,5036871
1069913;2; ;1;2;1;1;1;3;1;4;5;1;116,2197771
1069915;1; ;1;3;1;1;1;3;1;4;5;1;119,2818732
1069916;2; ;1;2;1;1;1;3;1;4;5;1;126,6542346
1069917;1; ;1;3;1;1;1;3;1;4;5;1;131,8577935
1069918;1; ;1;3;1;1;1;3;1;4;5;1;108,5042154
1069919;1; ;1;3;1;1;1;3;1;4;5;1;141,3119375
1069920;2; ;1;2;1;1;1;3;2;4;5;1;122,3565881
1069921;2; ;1;3;1;1;1;3;1;4;5;1;107,3853158
1069922;1; ;1;1;1;1;1;3;1;5;1;1;339,6608501
1069923;1; ;1;2;1;1;1;3;1;5;1;1;310,7631099
1069924;1; ;1;1;1;1;1;3;1;5;1;1;371,3285382
1069926;1; ;1;1;1;2;2; ;2;5;1;2;786,9594474
1069927;1; ;1;1;1;2;2; ;2;5;1;2;1031,253948
1069928;2; ;1;1;1;1;1;3;1;5;1;1;335,3283646
1069929;1; ;1;1;1;1;1;3;1;5;1;1;267,1762408
1069930;1; ;1;1;1;2;2; ;2;5;1;2;553,6756992
1069931;1; ;1;1;1;2;2; ;2;5;1;2;1035,350974
1069932;1; ;1;3;1;1;1;3;1;5;1;1;374,0720941
1069934;1; ;1;2;1;1;1;3;1;5;1;1;270,53439
1069935;1; ;1;2;1;1;1;3;1;5;1;1;287,9972021
1069938;1; ;1;1;2;2;2; ;2;6;1;2;212,9525142
1069940;1; ;1;1;1;1;1;3;1;6;1;1;164,5575123
1069941;1; ;1;1;1;2;2; ;2;6;1;2;154,3191969
1069942;1; ;1;1;1;2;2; ;2;6;1;2;186,9485818
1069943;1; ;1;1;1;2;2; ;2;6;1;2;194,5699092
1069944;2; ;1;1;1;1;1;3;1;6;1;1;154,6957169
1069945;1; ;1;1;1;2;2; ;2;6;1;2;140,4544569
1069946;2; ;1;1;1;1;1;3;1;6;1;1;235,1474992
1069947;1; ;1;1;1;2;2; ;2;6;1;2;205,8542834
1069948;1; ;1;1;1;2;2; ;2;6;1;2;230,6916987
1069949;1; ;1;1;1;1;1;2;1;5;1;1;303,0932811
1069950;1; ;1;1;1;1;1;3;1;6;1;1;224,3492002
1069951;1; ;1;2;1;1;1;3;1;6;1;1;162,7319524
1069952;2; ;1;2;1;1;1;3;1;6;1;1;191,886479
1069953;1; ;1;1;1;1;1;3;2;6;1;1;227,1112636
1069954;1; ;1;1;1;2;2; ;2;6;1;2;233,0444176
1069955;1; ;1;1;1;1;1;3;1;6;1;1;201,332407
1069957;1; ;1;1;2;2;2; ;2;4;1;2;532,7965815
1069962;1; ;1;2;1;1;1;3;1;7;5;1;1266,633335
1069963;1; ;1;2;1;1;1;3;1;7;5;1;1457,595061
1069964;1; ;1;2;1;1;1;3;1;7;5;1;1069,549182
1069966;1; ;1;1;1;1;1;3;1;8;1;1;606,584361
1069967;1; ;1;1;2;2;2; ;2;7;1;2;169,5650316
1069968;1; ;1;1;1;2;2; ;2;7;1;2;178,1203901
1069969;1; ;1;1;1;1;1;3;1;8;1;1;355,8936542
1069970;1; ;1;1;1;2;2; ;2;7;1;2;306,1921112
1069971;1; ;1;1;1;2;2; ;2;7;1;2;285,3808985
1069972;1; ;1;1;1;1;1;3;1;8;1;1;507,7516136
1069973;1; ;1;1;1;2;2; ;2;7;1;2;251,4913482
1069975;1; ;1;1;1;2;2; ;2;7;1;2;372,2352727
1069978;1; ;1;2;1;1;1;3;1;8;5;1;1182,780352
1069981;1; ;1;2;1;1;1;3;1;8;5;1;1188,36289
1069982;1; ;1;2;1;1;1;3;1;8;5;1;1019,151838
1069985;1; ;1;2;1;1;1;3;1;8;5;1;1074,019431
1069986;1; ;1;2;1;1;1;3;1;8;1;1;559,4018498
1069987;1; ;1;2;1;1;1;3;1;8;1;1;560,8730004
1069988;1; ;1;2;1;1;1;3;1;8;5;1;1090,417998
1069989;1; ;1;2;1;1;1;3;1;8;5;1;1460,27161
1069990;1; ;1;1;1;1;1;3;1;2;1;1;348,6422541
1069991;1; ;1;1;1;1;1;1;1;2;1;1;361,0790789
1069993;1; ;1;1;1;1;2; ;1;2;1;1;377,581997
1069995;1; ;1;1;1;1;1;1;1;2;1;1;315,6216594
1069996;1; ;1;2;1;1;1;3;1;2;5;1;300,132145
1069997;1; ;1;1;1;1;2; ;1;2;1;1;286,3524907
1069998;2; ;1;2;1;1;1;3;1;2;5;1;225,2241758
1069999;1; ;1;1;1;1;2; ;1;2;1;1;305,5263371
1070000;1; ;1;1;1;1;1;1;1;2;1;1;413,9257819
1070001;2; ;1;2;1;1;1;3;1;2;5;1;227,5978045
1070002;1; ;1;1;1;1;1;1;1;2;1;1;424,9549123
1070003;1; ;1;2;1;1;1;3;1;2;5;1;222,4175326
1070004;1; ;1;2;1;1;1;3;2;2;5;1;256,1864454
1070005;1; ;1;2;1;1;1;3;1;2;5;1;166,0739041
1070006;1; ;1;1;1;1;1;1;1;2;1;1;255,7250126
1070007;3; ;1;2;1;1;1;3;1;2;5;1;203,4808425
1070008;1; ;1;2;1;1;1;3;1;2;5;1;326,7650548
1070009;1; ;1;2;1;1;1;3;1;2;5;1;203,3092609
1070010;1; ;1;2;1;1;1;3;1;2;5;1;227,132887
1070011;2; ;1;2;1;1;1;3;1;2;5;1;203,4808425
1070012;1; ;1;2;1;1;1;3;1;2;5;1;267,5859234
1070013;1; ;1;2;1;1;1;3;1;2;5;1;267,0365667
1070014;1; ;1;2;1;1;1;3;1;2;5;1;203,4808425
1070015;1; ;1;2;1;1;1;4;1;2;5;1;239,1164659
1070016;1; ;1;2;1;1;1;3;1;2;5;1;267,5859234
1070017;3; ;1;3;1;1;1;3;1;2;5;1;249,9561897
1070018;2; ;1;3;1;1;1;3;1;2;5;1;235,0787459
1070019;2; ;1;3;1;1;1;3;1;2;5;1;246,6193267
1070020;2; ;1;2;1;1;1;3;1;2;5;1;159,7277786
1070023;1; ;1;3;1;1;1;3;1;4;5;1;192,0130847
1070024;1; ;1;3;1;1;1;3;1;3;5;1;159,7368718
1070025;2; ;1;2;1;1;1;3;1;3;5;1;114,0327115
1070026;2; ;1;2;1;1;1;3;1;3;5;1;151,1038878
1070027;2; ;1;2;1;1;1;3;1;3;5;1;128,1336357
1070028;2; ;1;2;1;1;1;3;1;3;5;1;138,3669729
1070029;2; ;1;2;1;1;1;3;1;3;5;1;125,8648899
1070030;2; ;1;2;1;1;1;3;1;3;5;1;174,0901074
1070031;1; ;1;2;1;1;1;3;1;3;5;1;150,2385163
1070032;1; ;1;2;1;1;1;3;1;3;5;1;146,9189121
1070033;2; ;1;2;1;1;1;3;1;3;5;1;174,2067829
1070034;1; ;1;1;1;1;1;3;1;3;5;1;138,3669729
1070035;1; ;1;2;1;1;1;3;1;3;5;1;174,6836867
1070036;1; ;1;1;1;1;1;3;1;3;5;1;180,6357772
1070037;1; ;1;8;2;2;2; ;2;4;1;2;530,6250822
1070038;1; ;1;1;1;1;1;3;1;4;1;1;402,3169099
1070039;1; ;1;8;2;2;2; ;2;4;1;2;531,6813469
1070040;1; ;1;1;2;2;2; ;2;4;1;2;591,2887921
1070041;1; ;1;1;2;2;2; ;2;4;1;2;571,18491
1070042;1; ;1;1;2;2;2; ;2;4;1;2;483,5536125
1070043;2; ;1;3;1;1;1;3;1;4;5;1;170,0876891
1070045;1; ;1;2;1;1;1;3;1;4;5;1;191,6445497
1070046;2; ;1;2;1;1;1;3;1;4;5;1;273,973862
1070047;2; ;1;3;1;1;1;3;1;4;5;1;216,0183071
1070048;2; ;1;3;1;1;1;3;1;4;5;1;172,5892467
1070049;1; ;1;3;1;1;1;3;1;4;5;1;186,8247262
1070050;2; ;1;3;1;1;1;3;1;4;5;1;201,0406281
1070051;2; ;1;2;1;1;1;3;1;4;5;1;147,788629
1070052;2; ;1;3;1;1;1;3;1;4;5;1;173,3112312
1070053;2; ;1;1;1;1;1;3;1;4;5;1;186,9823958
1070054;2; ;1;2;1;1;1;3;1;4;5;1;201,7185076
1070055;1; ;1;2;1;1;1;3;1;4;5;1;173,3112312
1070056;2; ;1;3;1;1;1;3;1;4;5;1;191,8022192
1070057;2; ;1;3;1;1;1;3;1;4;5;1;272,1864963
1070058;2; ;1;1;1;1;1;3;1;4;5;1;172,9958921
1070059;2; ;1;3;1;1;1;3;1;4;5;1;245,8897674
1070060;2; ;1;3;1;1;1;3;1;4;5;1;193,1942907
1070061;2; ;1;3;1;1;1;3;1;4;5;1;173,3112312
1070062;2; ;1;1;1;1;1;3;1;4;5;1;176,8245403
1070063;2; ;1;3;1;1;1;3;1;4;5;1;172,5892467
1070064;1; ;1;3;1;1;1;3;1;4;5;1;173,3112312
1070065;2; ;1;3;1;1;1;3;1;4;5;1;216,0183071
1070066;2; ;1;1;1;1;1;3;1;4;5;1;234,0659034
1070067;1; ;1;5;1;2;1;3;1;4;5;1;262,3833385
1070068;2; ;1;2;1;1;1;3;1;4;5;1;212,7757982
1070069;2; ;1;2;1;1;1;3;1;4;5;1;245,8897674
1070070;1; ;1;1;1;1;1;1;1;5;1;1;291,9605894
1070071;1; ;1;1;1;1;1;2;2;5;1;1;233,4289525
1070072;1; ;1;2;1;1;1;2;1;5;2;1;219,3751708
1070073;1; ;1;1;1;1;1;2;2;5;1;1;259,916306
1070075;1; ;1;1;1;1;1;1;1;5;1;1;266,896811
1070076;1; ;1;1;1;1;1;2;1;5;1;1;279,3637383
1070077;1; ;1;1;1;1;1;3;1;5;1;1;82,94521823
1070078;1; ;1;1;1;1;1;1;1;5;1;1;263,4511575
1070079;1; ;1;1;1;1;1;3;1;5;1;1;98,39111252
1070080;1; ;1;1;1;1;1;2;2;5;1;1;316,0511808
1070081;1; ;1;1;1;1;1;2;1;6;1;1;524,0021313
1070082;1; ;1;1;1;1;1;1;1;5;1;1;356,7741016
1070084;1; ;1;1;1;1;1;3;1;5;1;1;112,8638718
1070085;1; ;2; ;1;1;1;3;2;6;5;1;88,25046641
1070086;2; ;1;2;1;1;1;3;1;6;5;1;97,35936437
1070087;2; ;1;2;1;1;1;3;1;6;5;1;119,6973303
1070088;1; ;1;1;1;1;1;3;1;6;5;1;84,12009401
1070089;1; ;1;1;2;2;2; ;2;6;1;2;440,1950111
1070090;1; ;1;8;2;2;2; ;2;6;1;2;797,4362039
1070091;2; ;1;2;1;1;1;3;1;6;5;1;107,5234143
1070092;2; ;1;2;1;1;1;3;1;6;5;1;99,95326919
1070093;2; ;1;2;1;1;1;3;1;6;5;1;88,63724642
1070094;2; ;1;2;1;1;1;3;1;6;5;1;97,44153019
1070095;1; ;1;1;1;1;1;3;1;6;5;1;110,0611816
1070096;1; ;1;2;1;1;1;3;1;6;5;1;97,06505861
1070097;1; ;1;1;1;1;1;3;1;6;5;1;95,09516584
1070098;2; ;1;1;1;1;1;3;1;6;5;1;112,5729206
1070099;1; ;1;8;2;2;2; ;2;6;1;2;265,302863
1070100;2; ;1;2;1;1;1;3;1;6;5;1;114,5886424
1070101;1; ;1;1;1;1;1;3;1;6;5;1;116,8237152
1070102;1; ;1;1;2;2;2; ;2;6;1;2;228,5987834
1070103;1; ;1;1;1;1;1;3;1;6;5;1;109,921942
1070104;1; ;1;1;1;1;1;3;1;6;5;1;138,5834981
1070105;1; ;1;1;1;1;1;3;1;6;5;1;142,7751112
1070106;2; ;1;2;1;1;1;3;1;6;5;1;76,59555186
1070107;2; ;1;2;1;1;1;3;1;6;5;1;106,995513
1070108;1; ;1;1;1;1;1;3;1;6;5;1;95,46735034
1070110;1; ;1;1;1;1;1;3;1;6;5;1;112,5729206
1070111;2; ;1;2;1;1;1;3;1;6;5;1;97,35936437
1070112;1; ;1;8;2;2;2; ;2;6;1;2;440,1950111
1070113;2; ;1;3;1;1;1;3;1;6;5;1;99,95326919
1070114;2; ;1;2;1;1;1;3;1;6;5;1;119,6973303
1070115;1; ;1;1;1;1;1;3;1;6;5;1;141,8436671
1070116;1; ;1;1;1;1;1;3;1;6;5;1;88,33263223
1070117;1; ;1;1;1;1;1;3;1;6;5;1;121,978006
1070118;1; ;1;1;2;2;2; ;2;6;1;2;659,6171553
1070120;1; ;1;1;1;1;1;3;1;6;5;1;110,0611816
1070121;1; ;1;1;1;1;1;3;1;6;5;1;105,3975786
1070122;2; ;1;2;1;1;1;3;1;6;5;1;108,3813075
1070123;2; ;1;1;1;1;1;3;1;6;5;1;120,0017183
1070124;2; ;1;1;1;1;1;3;1;6;5;1;90,23495469
1070125;2; ;1;2;1;1;1;3;1;6;5;1;97,35936437
1070126;2; ;1;2;1;1;1;3;1;6;5;1;76,59555186
1070127;1; ;1;1;1;1;1;1;1;6;1;1;386,6332827
1070128;2; ;1;3;1;1;1;3;1;6;5;1;97,44153019
1070130;1; ;1;1;1;1;1;3;1;6;5;1;113,4326955
1070131;2; ;1;2;1;1;1;3;1;6;5;1;81,7946548
1070132;2; ;1;2;1;1;1;3;1;6;5;1;88,63724642
1070134;2; ;1;1;1;1;1;3;1;6;5;1;69,89219978
1070135;2; ;1;3;1;1;1;3;1;6;5;1;99,95326919
1070136;1; ;1;1;1;1;1;2;2;6;1;1;462,6362565
1070137;2; ;1;1;1;1;1;3;1;6;5;1;99,87110336
1070138;1; ;1;1;1;1;1;3;1;6;5;1;119,6151644
1070139;2; ;1;2;1;1;1;3;1;6;5;1;111,4104132
1070140;2; ;1;2;1;1;1;3;1;6;5;1;103,4640226
1070141;1; ;1;1;1;1;1;1;2;6;1;1;503,6603819
1070142;2; ;1;1;1;1;1;3;1;6;5;1;102,8546061
1070143;1; ;1;1;1;1;1;3;1;6;5;1;123,0166808
1070144;1; ;1;1;1;1;1;3;1;6;5;1;122,3501905
1070145;2; ;1;2;1;1;1;3;2;6;5;1;119,6973303
1070146;2; ;1;2;1;1;1;3;1;6;5;1;129,5844878
1070147;2; ;1;2;1;1;1;3;1;6;5;1;86,65275814
1070148;1; ;1;2;1;1;1;2;1;6;2;1;352,2621802
1070149;2; ;1;2;1;1;1;3;2;6;5;1;88,63724642
1070153;1; ;1;1;1;1;1;1;1;7;1;1;362,0515716
1070154;1; ;1;1;1;1;1;3;1;7;1;1;292,1218666
1070155;1; ;1;1;1;1;1;3;2;7;1;1;345,2491787
1070156;2; ;1;1;1;2;1;3;1;7;1;1;161,2821803
1070157;1; ;1;1;1;1;1;3;2;7;1;1;265,56059
1070158;1; ;1;1;1;2;1;3;1;7;1;1;138,9801049
1070159;1; ;1;1;1;1;1;3;2;7;1;1;495,6939744
1070160;1; ;1;1;1;1;1;2;1;7;1;1;361,6169711
1070162;2; ;1;1;1;2;1;3;1;7;1;1;147,7038259
1070163;1; ;1;1;1;1;1;3;1;7;1;1;105,2831354
1070164;1; ;1;1;1;1;1;3;1;7;1;1;325,1439162
1070165;2; ;1;1;1;2;1;3;1;7;1;1;139,5278567
1070166;1; ;1;1;1;1;1;2;1;7;1;1;408,9546312
1070167;2; ;1;1;1;2;1;3;1;7;1;1;147,5693846
1070169;2; ;1;2;1;1;1;3;1;7;5;1;177,6150525
1070170;2; ;1;2;1;1;1;3;1;7;5;1;206,826004
1070171;2; ;1;3;1;1;1;3;1;7;5;1;153,741081
1070173;2; ;1;2;1;1;1;3;1;7;5;1;188,8557878
1070174;1; ;1;3;1;1;1;3;1;7;1;1;227,1282908
1070175;1; ;1;3;1;1;1;3;1;7;1;1;219,7572098
1070176;1; ;1;3;1;1;1;3;1;7;1;1;298,8399456
1070177;2; ;1;3;1;1;1;3;1;7;1;1;214,9542621
1070178;2; ;1;3;1;1;1;3;1;7;1;1;327,2340675
1070179;2; ;1;3;1;1;1;3;1;7;1;1;353,9204253
1070180;2; ;1;3;1;1;1;3;1;7;1;1;271,1935773
1070181;1; ;1;1;1;1;1;3;1;7;5;1;152,0958757
1070182;1; ;1;1;1;1;1;3;1;7;5;1;143,9469291
1070183;1; ;1;3;1;1;1;3;1;7;1;1;327,6251394
1070184;1; ;1;2;1;1;1;3;1;7;5;1;186,8426904
1070185;1; ;1;2;1;1;1;3;1;7;5;1;208,7667933
1070186;1; ;1;2;1;1;1;3;1;7;5;1;114,4589572
1070187;1; ;1;2;1;1;1;3;1;7;5;1;173,6520865
1070188;1; ;1;3;1;1;1;3;1;7;1;1;200,886604
1070189;2; ;1;1;1;1;1;3;1;7;1;1;133,5480441
1070190;1; ;1;2;1;1;1;3;1;7;5;1;188,8557878
1070191;1; ;1;2;1;1;1;3;1;7;5;1;200,7064192
1070192;2; ;1;1;1;1;1;3;1;7;5;1;202,176031
1070193;2; ;1;6;1;1;1;3;1;7;5;1;121,9957084
1070194;1; ;1;2;1;1;1;3;1;7;5;1;187,8042142
1070195;1; ;1;2;1;1;1;3;1;7;5;1;194,0929852
1070196;2; ;1;1;1;1;1;3;1;7;5;1;121,5150949
1070197;2; ;1;6;1;1;1;3;1;7;5;1;153,6114416
1070198;1; ;1;1;1;1;1;3;1;7;5;1;168,4311535
1070199;2; ;1;1;1;1;1;3;1;7;5;1;167,8932087
1070200;2; ;1;6;1;1;1;3;1;7;5;1;142,5003457
1070201;1; ;1;2;1;1;1;3;1;7;5;1;174,483971
1070202;1; ;1;2;1;1;1;3;1;7;5;1;139,8498777
1070203;1; ;1;1;1;1;1;3;1;7;5;1;225,2673977
1070204;1; ;1;2;1;1;1;3;1;7;5;1;223,7977858
1070206;2; ;1;6;1;1;1;3;2;7;5;1;127,167005
1070207;1; ;1;1;1;1;1;3;1;7;5;1;159,8101629
1070208;2; ;1;1;1;1;1;3;1;7;5;1;143,3322302
1070209;1; ;1;2;1;1;1;3;1;7;5;1;121,5150949
1070210;1; ;1;2;1;1;1;3;1;7;5;1;135,7572723
1070211;2; ;1;6;1;1;1;3;1;7;5;1;202,176031
1070212;1; ;1;2;1;1;1;3;1;7;5;1;123,2040391
1070213;2; ;1;1;1;1;1;3;1;7;5;1;175,6515915
1070214;1; ;1;2;1;1;1;3;1;7;5;1;153,741081
1070215;2; ;1;6;1;1;1;3;1;7;5;1;171,0016185
1070216;1; ;1;2;1;1;1;3;1;7;5;1;171,6115146
1070217;1; ;1;2;1;1;1;3;1;7;5;1;200,7064192
1070218;2; ;1;6;1;1;1;3;1;7;5;1;146,4633117
1070219;1; ;1;2;1;1;1;3;1;7;5;1;155,1828615
1070220;2; ;1;1;1;1;1;3;1;7;5;1;175,6515915
1070221;2; ;1;2;1;1;1;2;1;7;2;1;698,5440092
1070222;2; ;1;6;1;1;1;3;1;7;5;1;188,8557878
1070223;1; ;1;1;1;1;1;3;1;7;5;1;214,075942
1070224;2; ;1;6;1;1;1;3;1;7;5;1;157,7040469
1070225;1; ;1;2;1;1;1;3;1;7;5;1;269,225753
1070229;2; ;1;2;1;1;1;2;1;1;2;1;595,171626
1070230;2; ;1;3;1;1;1;3;1;1;1;1;735,7351515
1070231;1; ;1;2;1;1;1;3;1;1;1;1;771,109313
1070232;2; ;1;3;1;1;1;3;1;1;1;1;689,2371186
1070233;1; ;1;1;2;2;1;2;2;1;1;2;500,7268267
1070234;1; ;1;1;2;2;1;2;2;1;1;2;369,5091776
1070236;1; ;1;1;2;2;1;2;2;1;1;2;528,2099142
1070237;2; ;1;2;1;1;1;3;1;1;1;1;596,1120704
1070238;2; ;1;1;1;2;1;3;2;1;1;1;516,6252251
1070239;1; ;1;1;1;2;1;3;1;1;1;1;422,3972006
1070240;1; ;1;2;1;1;1;3;1;1;1;1;660,8936477
1070241;2; ;1;1;1;2;1;3;1;1;1;1;520,0504171
1070242;2; ;1;1;1;2;1;3;1;1;1;1;362,4955541
1070243;2; ;1;1;1;2;1;3;1;1;1;1;344,6511134
1070244;2; ;1;8;2;2;2; ;2;5;1;2;1122,618049
1070245;1; ;1;8;2;2;2; ;2;6;1;2;156,5624071
1070246;2; ;1;8;2;2;2; ;2;1;1;2;548,039654
1070247;2; ;1;8;2;2;2; ;2;6;1;2;426,1743559
1070248;1; ;1;8;2;2;2; ;2;5;1;2;1564,989313
1070249;2; ;1;8;2;2;2; ;2;4;1;2;165,1244138
1070250;1; ;1;2;1;1;1;3;1;1;5;1;894,1199479
1070251;1; ;1;2;1;1;1;3;1;1;5;1;691,251487
1070252;1; ;1;2;1;1;1;3;1;1;5;1;691,8348644
1070253;1; ;1;2;1;1;1;3;1;1;5;1;603,6674903
1070254;1; ;1;2;1;1;1;3;1;1;5;1;780,851012
1070255;1; ;1;2;1;1;1;3;1;1;5;1;709,0848339
